STATIONS_ID;MESS_DATUM;QN_592;ATMO_LBERG;FD_LBERG;FG_LBERG;SD_LBERG;ZENIT;MESS_DATUM_WOZ;eor
       5404;2022010100:16;    1;  101.0;    0.0;    0.0;   0;   153.93;2022010101:00;eor
       5404;2022010101:16;    1;  110.0;    0.0;    0.0;   0;   148.97;2022010102:00;eor
       5404;2022010102:16;    1;  126.0;    0.0;    0.0;   0;   141.00;2022010103:00;eor
       5404;2022010103:16;    1;  128.0;    0.0;    0.0;   0;   131.63;2022010104:00;eor
       5404;2022010104:16;    1;  128.0;    0.0;    0.0;   0;   121.75;2022010105:00;eor
       5404;2022010105:16;    1;  127.0;    0.0;    0.0;   0;   111.84;2022010106:00;eor
       5404;2022010106:16;    1;  124.0;    0.0;    0.0;   0;   102.27;2022010107:00;eor
       5404;2022010107:16;    1;  111.0;    1.0;    1.0;   0;    93.34;2022010108:00;eor
       5404;2022010108:16;    1;   98.0;   12.0;   19.0;  45;    85.42;2022010109:00;eor
       5404;2022010109:16;    1;   98.0;   18.0;   55.0;  60;    78.88;2022010110:00;eor
       5404;2022010110:16;    1;   98.0;   16.0;   94.0;  60;    74.18;2022010111:00;eor
       5404;2022010111:16;    1;  101.0;   22.0;  116.0;  60;    71.70;2022010112:00;eor
       5404;2022010112:16;    1;  100.0;   19.0;  112.0;  60;    71.70;2022010113:00;eor
       5404;2022010113:16;    1;  101.0;   19.0;   95.0;  60;    74.17;2022010114:00;eor
       5404;2022010114:16;    1;  101.0;   18.0;   49.0;  56;    78.87;2022010115:00;eor
       5404;2022010115:16;    1;  103.0;   14.0;   24.0;  39;    85.39;2022010116:00;eor
       5404;2022010116:16;    1;  103.0;    1.0;    1.0;   0;    93.31;2022010117:00;eor
       5404;2022010117:16;    1;   -999;    0.0;    0.0;   0;   102.23;2022010118:00;eor
       5404;2022010118:16;    1;   97.0;    0.0;    0.0;   0;   111.80;2022010119:00;eor
       5404;2022010119:16;    1;   98.0;    0.0;    0.0;   0;   121.71;2022010120:00;eor
       5404;2022010120:16;    1;   97.0;    0.0;    0.0;   0;   131.59;2022010121:00;eor
       5404;2022010121:16;    1;   96.0;    0.0;    0.0;   0;   140.95;2022010122:00;eor
       5404;2022010122:16;    1;   94.0;    0.0;    0.0;   0;   148.91;2022010123:00;eor
       5404;2022010123:17;    1;   94.0;    0.0;    0.0;   0;   153.85;2022010200:00;eor
       5404;2022010200:17;    1;   94.0;    0.0;    0.0;   0;   153.85;2022010201:00;eor
       5404;2022010201:17;    1;   94.0;    0.0;    0.0;   0;   148.90;2022010202:00;eor
       5404;2022010202:17;    1;   96.0;    0.0;    0.0;   0;   140.93;2022010203:00;eor
       5404;2022010203:17;    1;   93.0;    0.0;    0.0;   0;   131.57;2022010204:00;eor
       5404;2022010204:17;    1;   92.0;    0.0;    0.0;   0;   121.69;2022010205:00;eor
       5404;2022010205:17;    1;   91.0;    0.0;    0.0;   0;   111.78;2022010206:00;eor
       5404;2022010206:17;    1;   92.0;    0.0;    0.0;   0;   102.20;2022010207:00;eor
       5404;2022010207:17;    1;   94.0;    2.0;    2.0;   0;    93.27;2022010208:00;eor
       5404;2022010208:17;    1;   95.0;   16.0;   23.0;  47;    85.34;2022010209:00;eor
       5404;2022010209:17;    1;   95.0;   28.0;   43.0;  48;    78.80;2022010210:00;eor
       5404;2022010210:17;    1;   94.0;   26.0;   92.0;  58;    74.09;2022010211:00;eor
       5404;2022010211:17;    1;   98.0;   31.0;  103.0;  59;    71.61;2022010212:00;eor
       5404;2022010212:17;    1;  100.0;   34.0;  103.0;  58;    71.61;2022010213:00;eor
       5404;2022010213:17;    1;  115.0;   47.0;   57.0;  23;    74.08;2022010214:00;eor
       5404;2022010214:17;    1;  122.0;   25.0;   26.0;   2;    78.79;2022010215:00;eor
       5404;2022010215:17;    1;  123.0;    9.0;    9.0;   0;    85.32;2022010216:00;eor
       5404;2022010216:17;    1;  107.0;    1.0;    1.0;   0;    93.24;2022010217:00;eor
       5404;2022010217:17;    1;  105.0;    0.0;    0.0;   0;   102.17;2022010218:00;eor
       5404;2022010218:17;    1;  102.0;    0.0;    0.0;   0;   111.74;2022010219:00;eor
       5404;2022010219:17;    1;  100.0;    0.0;    0.0;   0;   121.65;2022010220:00;eor
       5404;2022010220:17;    1;  101.0;    0.0;    0.0;   0;   131.52;2022010221:00;eor
       5404;2022010221:17;    1;  109.0;    0.0;    0.0;   0;   140.88;2022010222:00;eor
       5404;2022010222:17;    1;  111.0;    0.0;    0.0;   0;   148.83;2022010223:00;eor
       5404;2022010223:17;    1;  112.0;    0.0;    0.0;   0;   153.76;2022010300:00;eor
       5404;2022010300:17;    1;  113.0;    0.0;    0.0;   0;   153.76;2022010301:00;eor
       5404;2022010301:17;    1;  112.0;    0.0;    0.0;   0;   148.82;2022010302:00;eor
       5404;2022010302:17;    1;  112.0;    0.0;    0.0;   0;   140.86;2022010303:00;eor
       5404;2022010303:17;    1;  114.0;    0.0;    0.0;   0;   131.50;2022010304:00;eor
       5404;2022010304:17;    1;  115.0;    0.0;    0.0;   0;   121.62;2022010305:00;eor
       5404;2022010305:17;    1;  115.0;    0.0;    0.0;   0;   111.71;2022010306:00;eor
       5404;2022010306:17;    1;  109.0;    0.0;    0.0;   0;   102.13;2022010307:00;eor
       5404;2022010307:17;    1;  110.0;    0.0;    0.0;   0;    93.20;2022010308:00;eor
       5404;2022010308:17;    1;  111.0;    8.0;    9.0;   0;    85.26;2022010309:00;eor
       5404;2022010309:17;    1;  112.0;   20.0;   20.0;   0;    78.72;2022010310:00;eor
       5404;2022010310:17;    1;  112.0;   34.0;   34.0;   0;    74.00;2022010311:00;eor
       5404;2022010311:17;    1;  112.0;   48.0;   49.0;   0;    71.52;2022010312:00;eor
       5404;2022010312:17;    1;  115.0;   43.0;   44.0;   0;    71.51;2022010313:00;eor
       5404;2022010313:17;    1;  119.0;   36.0;   37.0;   0;    73.99;2022010314:00;eor
       5404;2022010314:17;    1;  119.0;   15.0;   16.0;   0;    78.70;2022010315:00;eor
       5404;2022010315:17;    1;  116.0;    8.0;    8.0;   0;    85.24;2022010316:00;eor
       5404;2022010316:17;    1;  114.0;    0.0;    0.0;   0;    93.17;2022010317:00;eor
       5404;2022010317:17;    1;  116.0;    0.0;    0.0;   0;   102.10;2022010318:00;eor
       5404;2022010318:17;    1;  114.0;    0.0;    0.0;   0;   111.67;2022010319:00;eor
       5404;2022010319:17;    1;  113.0;    0.0;    0.0;   0;   121.58;2022010320:00;eor
       5404;2022010320:17;    1;  116.0;    0.0;    0.0;   0;   131.45;2022010321:00;eor
       5404;2022010321:17;    1;  109.0;    0.0;    0.0;   0;   140.80;2022010322:00;eor
       5404;2022010322:17;    1;  113.0;    0.0;    0.0;   0;   148.74;2022010323:00;eor
       5404;2022010323:17;    1;  121.0;    0.0;    0.0;   0;   153.66;2022010400:00;eor
       5404;2022010400:17;    1;  124.0;    0.0;    0.0;   0;   153.66;2022010401:00;eor
       5404;2022010401:17;    1;  124.0;    0.0;    0.0;   0;   148.73;2022010402:00;eor
       5404;2022010402:17;    1;  124.0;    0.0;    0.0;   0;   140.79;2022010403:00;eor
       5404;2022010403:18;    1;  124.0;    0.0;    0.0;   0;   131.43;2022010404:00;eor
       5404;2022010404:18;    1;  125.0;    0.0;    0.0;   0;   121.55;2022010405:00;eor
       5404;2022010405:18;    1;  124.0;    0.0;    0.0;   0;   111.64;2022010406:00;eor
       5404;2022010406:18;    1;  125.0;    0.0;    0.0;   0;   102.06;2022010407:00;eor
       5404;2022010407:18;    1;  124.0;    0.0;    0.0;   0;    93.12;2022010408:00;eor
       5404;2022010408:18;    1;  124.0;    3.0;    3.0;   0;    85.17;2022010409:00;eor
       5404;2022010409:18;    1;  126.0;   10.0;   11.0;   0;    78.62;2022010410:00;eor
       5404;2022010410:18;    1;  126.0;   28.0;   28.0;   0;    73.90;2022010411:00;eor
       5404;2022010411:18;    1;  128.0;   22.0;   22.0;   0;    71.42;2022010412:00;eor
       5404;2022010412:18;    1;  124.0;   46.0;   51.0;   1;    71.41;2022010413:00;eor
       5404;2022010413:18;    1;  121.0;   45.0;   56.0;  24;    73.89;2022010414:00;eor
       5404;2022010414:18;    1;  129.0;   15.0;   15.0;   0;    78.60;2022010415:00;eor
       5404;2022010415:18;    1;  131.0;    2.0;    3.0;   0;    85.15;2022010416:00;eor
       5404;2022010416:18;    1;  129.0;    0.0;    0.0;   0;    93.09;2022010417:00;eor
       5404;2022010417:18;    1;  129.0;    0.0;    0.0;   0;   102.02;2022010418:00;eor
       5404;2022010418:18;    1;  125.0;    0.0;    0.0;   0;   111.60;2022010419:00;eor
       5404;2022010419:18;    1;  123.0;    0.0;    0.0;   0;   121.50;2022010420:00;eor
       5404;2022010420:18;    1;  122.0;    0.0;    0.0;   0;   131.38;2022010421:00;eor
       5404;2022010421:18;    1;  120.0;    0.0;    0.0;   0;   140.72;2022010422:00;eor
       5404;2022010422:18;    1;  119.0;    0.0;    0.0;   0;   148.65;2022010423:00;eor
       5404;2022010423:18;    1;  119.0;    0.0;    0.0;   0;   153.56;2022010500:00;eor
       5404;2022010500:18;    1;  118.0;    0.0;    0.0;   0;   153.55;2022010501:00;eor
       5404;2022010501:18;    1;  117.0;    0.0;    0.0;   0;   148.64;2022010502:00;eor
       5404;2022010502:18;    1;  116.0;    0.0;    0.0;   0;   140.70;2022010503:00;eor
       5404;2022010503:18;    1;  117.0;    0.0;    0.0;   0;   131.36;2022010504:00;eor
       5404;2022010504:18;    1;  117.0;    0.0;    0.0;   0;   121.48;2022010505:00;eor
       5404;2022010505:18;    1;  117.0;    0.0;    0.0;   0;   111.57;2022010506:00;eor
       5404;2022010506:18;    1;  117.0;    0.0;    0.0;   0;   101.98;2022010507:00;eor
       5404;2022010507:18;    1;  113.0;    0.0;    0.0;   0;    93.03;2022010508:00;eor
       5404;2022010508:18;    1;  115.0;    4.0;    4.0;   0;    85.08;2022010509:00;eor
       5404;2022010509:18;    1;  117.0;    9.0;    9.0;   0;    78.52;2022010510:00;eor
       5404;2022010510:18;    1;  109.0;   34.0;   35.0;   0;    73.80;2022010511:00;eor
       5404;2022010511:18;    1;  108.0;   47.0;   47.0;   1;    71.31;2022010512:00;eor
       5404;2022010512:18;    1;  111.0;   22.0;   22.0;   0;    71.30;2022010513:00;eor
       5404;2022010513:18;    1;   94.0;   49.0;   52.0;   3;    73.78;2022010514:00;eor
       5404;2022010514:18;    1;   88.0;   28.0;   29.0;   0;    78.50;2022010515:00;eor
       5404;2022010515:18;    1;   86.0;   14.0;   25.0;  46;    85.05;2022010516:00;eor
       5404;2022010516:18;    1;   90.0;    1.0;    1.0;   2;    93.00;2022010517:00;eor
       5404;2022010517:18;    1;  103.0;    0.0;    0.0;   0;   101.94;2022010518:00;eor
       5404;2022010518:18;    1;  107.0;    0.0;    0.0;   0;   111.52;2022010519:00;eor
       5404;2022010519:18;    1;  108.0;    0.0;    0.0;   0;   121.42;2022010520:00;eor
       5404;2022010520:18;    1;  108.0;    0.0;    0.0;   0;   131.30;2022010521:00;eor
       5404;2022010521:18;    1;  109.0;    0.0;    0.0;   0;   140.63;2022010522:00;eor
       5404;2022010522:18;    1;  110.0;    0.0;    0.0;   0;   148.55;2022010523:00;eor
       5404;2022010523:18;    1;  110.0;    0.0;    0.0;   0;   153.44;2022010600:00;eor
       5404;2022010600:18;    1;  110.0;    0.0;    0.0;   0;   153.44;2022010601:00;eor
       5404;2022010601:18;    1;  110.0;    0.0;    0.0;   0;   148.54;2022010602:00;eor
       5404;2022010602:18;    1;  108.0;    0.0;    0.0;   0;   140.62;2022010603:00;eor
       5404;2022010603:18;    1;  110.0;    0.0;    0.0;   0;   131.27;2022010604:00;eor
       5404;2022010604:18;    1;  110.0;    0.0;    0.0;   0;   121.40;2022010605:00;eor
       5404;2022010605:18;    1;  111.0;    0.0;    0.0;   0;   111.48;2022010606:00;eor
       5404;2022010606:18;    1;  112.0;    0.0;    0.0;   0;   101.89;2022010607:00;eor
       5404;2022010607:18;    1;  112.0;    0.0;    0.0;   0;    92.94;2022010608:00;eor
       5404;2022010608:18;    1;  111.0;    8.0;    8.0;   0;    84.98;2022010609:00;eor
       5404;2022010609:19;    1;  110.0;   39.0;   39.0;   0;    78.42;2022010610:00;eor
       5404;2022010610:19;    1;  106.0;   38.0;   38.0;   0;    73.68;2022010611:00;eor
       5404;2022010611:19;    1;   96.0;   63.0;   91.0;  22;    71.19;2022010612:00;eor
       5404;2022010612:19;    1;   92.0;   51.0;  118.0;  50;    71.18;2022010613:00;eor
       5404;2022010613:19;    1;  108.0;   45.0;   50.0;  15;    73.67;2022010614:00;eor
       5404;2022010614:19;    1;  108.0;   19.0;   19.0;   0;    78.39;2022010615:00;eor
       5404;2022010615:19;    1;   -999;   10.0;   10.0;   0;    84.95;2022010616:00;eor
       5404;2022010616:19;    1;   95.0;    1.0;    1.0;   0;    92.90;2022010617:00;eor
       5404;2022010617:19;    1;   84.0;    0.0;    0.0;   0;   101.85;2022010618:00;eor
       5404;2022010618:19;    1;   80.0;    0.0;    0.0;   0;   111.43;2022010619:00;eor
       5404;2022010619:19;    1;   80.0;    0.0;    0.0;   0;   121.34;2022010620:00;eor
       5404;2022010620:19;    1;   80.0;    0.0;    0.0;   0;   131.21;2022010621:00;eor
       5404;2022010621:19;    1;   79.0;    0.0;    0.0;   0;   140.54;2022010622:00;eor
       5404;2022010622:19;    1;   79.0;    0.0;    0.0;   0;   148.44;2022010623:00;eor
       5404;2022010623:19;    1;   79.0;    0.0;    0.0;   0;   153.32;2022010700:00;eor
       5404;2022010700:19;    1;   78.0;    0.0;    0.0;   0;   153.32;2022010701:00;eor
       5404;2022010701:19;    1;   78.0;    0.0;    0.0;   0;   148.43;2022010702:00;eor
       5404;2022010702:19;    1;   77.0;    0.0;    0.0;   0;   140.52;2022010703:00;eor
       5404;2022010703:19;    1;   77.0;    0.0;    0.0;   0;   131.19;2022010704:00;eor
       5404;2022010704:19;    1;   76.0;    0.0;    0.0;   0;   121.31;2022010705:00;eor
       5404;2022010705:19;    1;   76.0;    0.0;    0.0;   0;   111.40;2022010706:00;eor
       5404;2022010706:19;    1;   76.0;    0.0;    0.0;   0;   101.80;2022010707:00;eor
       5404;2022010707:19;    1;   78.0;    2.0;    3.0;   0;    92.84;2022010708:00;eor
       5404;2022010708:19;    1;   78.0;   14.0;   21.0;  47;    84.88;2022010709:00;eor
       5404;2022010709:19;    1;   82.0;   36.0;   41.0;  14;    78.31;2022010710:00;eor
       5404;2022010710:19;    1;   89.0;   53.0;   65.0;  29;    73.56;2022010711:00;eor
       5404;2022010711:19;    1;  100.0;   65.0;   69.0;   5;    71.06;2022010712:00;eor
       5404;2022010712:19;    1;   98.0;   55.0;   59.0;   6;    71.06;2022010713:00;eor
       5404;2022010713:19;    1;   96.0;   45.0;   45.0;   0;    73.55;2022010714:00;eor
       5404;2022010714:19;    1;   96.0;   28.0;   29.0;   0;    78.28;2022010715:00;eor
       5404;2022010715:19;    1;  103.0;    8.0;    9.0;   0;    84.84;2022010716:00;eor
       5404;2022010716:19;    1;  110.0;    1.0;    1.0;   0;    92.80;2022010717:00;eor
       5404;2022010717:19;    1;  110.0;    0.0;    0.0;   0;   101.75;2022010718:00;eor
       5404;2022010718:19;    1;  111.0;    0.0;    0.0;   0;   111.34;2022010719:00;eor
       5404;2022010719:19;    1;  111.0;    0.0;    0.0;   0;   121.25;2022010720:00;eor
       5404;2022010720:19;    1;  109.0;    0.0;    0.0;   0;   131.12;2022010721:00;eor
       5404;2022010721:19;    1;  109.0;    0.0;    0.0;   0;   140.44;2022010722:00;eor
       5404;2022010722:19;    1;  108.0;    0.0;    0.0;   0;   148.33;2022010723:00;eor
       5404;2022010723:19;    1;  110.0;    0.0;    0.0;   0;   153.20;2022010800:00;eor
       5404;2022010800:19;    1;  109.0;    0.0;    0.0;   0;   153.19;2022010801:00;eor
       5404;2022010801:19;    1;  105.0;    0.0;    0.0;   0;   148.32;2022010802:00;eor
       5404;2022010802:19;    1;   91.0;    0.0;    0.0;   0;   140.42;2022010803:00;eor
       5404;2022010803:19;    1;   82.0;    0.0;    0.0;   0;   131.09;2022010804:00;eor
       5404;2022010804:19;    1;   85.0;    0.0;    0.0;   0;   121.22;2022010805:00;eor
       5404;2022010805:19;    1;   90.0;    0.0;    0.0;   0;   111.30;2022010806:00;eor
       5404;2022010806:19;    1;  110.0;    0.0;    0.0;   0;   101.70;2022010807:00;eor
       5404;2022010807:19;    1;  111.0;    0.0;    0.0;   0;    92.74;2022010808:00;eor
       5404;2022010808:19;    1;  111.0;    9.0;    9.0;   0;    84.77;2022010809:00;eor
       5404;2022010809:19;    1;  114.0;   20.0;   20.0;   0;    78.18;2022010810:00;eor
       5404;2022010810:19;    1;  113.0;   32.0;   32.0;   0;    73.44;2022010811:00;eor
       5404;2022010811:19;    1;  110.0;   37.0;   38.0;   0;    70.93;2022010812:00;eor
       5404;2022010812:19;    1;  107.0;   61.0;   64.0;   1;    70.92;2022010813:00;eor
       5404;2022010813:19;    1;   86.0;   40.0;   98.0;  39;    73.42;2022010814:00;eor
       5404;2022010814:19;    1;   88.0;   28.0;   45.0;  25;    78.16;2022010815:00;eor
       5404;2022010815:19;    1;   80.0;   10.0;   22.0;  45;    84.73;2022010816:00;eor
       5404;2022010816:19;    1;   81.0;    1.0;    1.0;   0;    92.70;2022010817:00;eor
       5404;2022010817:20;    1;   82.0;    0.0;    0.0;   0;   101.65;2022010818:00;eor
       5404;2022010818:20;    1;   -999;    0.0;    0.0;   0;   111.25;2022010819:00;eor
       5404;2022010819:20;    1;  103.0;    0.0;    0.0;   0;   121.16;2022010820:00;eor
       5404;2022010820:20;    1;  107.0;    0.0;    0.0;   0;   131.02;2022010821:00;eor
       5404;2022010821:20;    1;  110.0;    0.0;    0.0;   0;   140.34;2022010822:00;eor
       5404;2022010822:20;    1;  111.0;    0.0;    0.0;   0;   148.21;2022010823:00;eor
       5404;2022010823:20;    1;  101.0;    0.0;    0.0;   0;   153.06;2022010900:00;eor
       5404;2022010900:20;    1;  106.0;    0.0;    0.0;   0;   153.06;2022010901:00;eor
       5404;2022010901:20;    1;  112.0;    0.0;    0.0;   0;   148.20;2022010902:00;eor
       5404;2022010902:20;    1;  114.0;    0.0;    0.0;   0;   140.31;2022010903:00;eor
       5404;2022010903:20;    1;  113.0;    0.0;    0.0;   0;   130.99;2022010904:00;eor
       5404;2022010904:20;    1;  112.0;    0.0;    0.0;   0;   121.12;2022010905:00;eor
       5404;2022010905:20;    1;  114.0;    0.0;    0.0;   0;   111.21;2022010906:00;eor
       5404;2022010906:20;    1;  111.0;    0.0;    0.0;   0;   101.60;2022010907:00;eor
       5404;2022010907:20;    1;  115.0;    0.0;    0.0;   0;    92.63;2022010908:00;eor
       5404;2022010908:20;    1;  116.0;    7.0;    7.0;   0;    84.65;2022010909:00;eor
       5404;2022010909:20;    1;  115.0;   28.0;   28.0;   0;    78.06;2022010910:00;eor
       5404;2022010910:20;    1;  109.0;   46.0;   49.0;   2;    73.30;2022010911:00;eor
       5404;2022010911:20;    1;  100.0;   59.0;   69.0;  20;    70.79;2022010912:00;eor
       5404;2022010912:20;    1;  106.0;   59.0;   64.0;  11;    70.79;2022010913:00;eor
       5404;2022010913:20;    1;  105.0;   43.0;   43.0;   0;    73.28;2022010914:00;eor
       5404;2022010914:20;    1;  113.0;   17.0;   17.0;   0;    78.03;2022010915:00;eor
       5404;2022010915:20;    1;  110.0;    8.0;    8.0;   0;    84.61;2022010916:00;eor
       5404;2022010916:20;    1;  104.0;    1.0;    1.0;   0;    92.58;2022010917:00;eor
       5404;2022010917:20;    1;  108.0;    0.0;    0.0;   0;   101.55;2022010918:00;eor
       5404;2022010918:20;    1;  112.0;    0.0;    0.0;   0;   111.15;2022010919:00;eor
       5404;2022010919:20;    1;  112.0;    0.0;    0.0;   0;   121.06;2022010920:00;eor
       5404;2022010920:20;    1;  101.0;    0.0;    0.0;   0;   130.92;2022010921:00;eor
       5404;2022010921:20;    1;  106.0;    0.0;    0.0;   0;   140.22;2022010922:00;eor
       5404;2022010922:20;    1;  107.0;    0.0;    0.0;   0;   148.09;2022010923:00;eor
       5404;2022010923:20;    1;  107.0;    0.0;    0.0;   0;   152.92;2022011000:00;eor
       5404;2022011000:20;    1;  106.0;    0.0;    0.0;   0;   152.92;2022011001:00;eor
       5404;2022011001:20;    1;  106.0;    0.0;    0.0;   0;   148.07;2022011002:00;eor
       5404;2022011002:20;    1;  106.0;    0.0;    0.0;   0;   140.20;2022011003:00;eor
       5404;2022011003:20;    1;  106.0;    0.0;    0.0;   0;   130.89;2022011004:00;eor
       5404;2022011004:20;    1;  106.0;    0.0;    0.0;   0;   121.02;2022011005:00;eor
       5404;2022011005:20;    1;  107.0;    0.0;    0.0;   0;   111.10;2022011006:00;eor
       5404;2022011006:20;    1;  110.0;    0.0;    0.0;   0;   101.49;2022011007:00;eor
       5404;2022011007:20;    1;  107.0;    1.0;    1.0;   0;    92.51;2022011008:00;eor
       5404;2022011008:20;    1;  109.0;   11.0;   12.0;   0;    84.52;2022011009:00;eor
       5404;2022011009:20;    1;  106.0;   29.0;   29.0;   0;    77.92;2022011010:00;eor
       5404;2022011010:20;    1;  105.0;   49.0;   49.0;   0;    73.16;2022011011:00;eor
       5404;2022011011:20;    1;  111.0;   43.0;   43.0;   0;    70.64;2022011012:00;eor
       5404;2022011012:20;    1;  111.0;   43.0;   43.0;   0;    70.64;2022011013:00;eor
       5404;2022011013:20;    1;  111.0;   51.0;   52.0;   3;    73.14;2022011014:00;eor
       5404;2022011014:20;    1;  108.0;   36.0;   36.0;   1;    77.89;2022011015:00;eor
       5404;2022011015:20;    1;  109.0;   13.0;   13.0;   0;    84.48;2022011016:00;eor
       5404;2022011016:20;    1;  106.0;    1.0;    1.0;   0;    92.47;2022011017:00;eor
       5404;2022011017:20;    1;  107.0;    0.0;    0.0;   0;   101.44;2022011018:00;eor
       5404;2022011018:20;    1;  106.0;    0.0;    0.0;   0;   111.04;2022011019:00;eor
       5404;2022011019:20;    1;  106.0;    0.0;    0.0;   0;   120.95;2022011020:00;eor
       5404;2022011020:20;    1;  108.0;    0.0;    0.0;   0;   130.81;2022011021:00;eor
       5404;2022011021:20;    1;  108.0;    0.0;    0.0;   0;   140.11;2022011022:00;eor
       5404;2022011022:20;    1;  108.0;    0.0;    0.0;   0;   147.96;2022011023:00;eor
       5404;2022011023:20;    1;  101.0;    0.0;    0.0;   0;   152.78;2022011100:00;eor
       5404;2022011100:20;    1;  108.0;    0.0;    0.0;   0;   152.77;2022011101:00;eor
       5404;2022011101:20;    1;  110.0;    0.0;    0.0;   0;   147.94;2022011102:00;eor
       5404;2022011102:20;    1;  110.0;    0.0;    0.0;   0;   140.08;2022011103:00;eor
       5404;2022011103:20;    1;  110.0;    0.0;    0.0;   0;   130.78;2022011104:00;eor
       5404;2022011104:21;    1;  107.0;    0.0;    0.0;   0;   120.91;2022011105:00;eor
       5404;2022011105:21;    1;  103.0;    0.0;    0.0;   0;   110.99;2022011106:00;eor
       5404;2022011106:21;    1;   97.0;    0.0;    0.0;   0;   101.38;2022011107:00;eor
       5404;2022011107:21;    1;   90.0;    1.0;    1.0;   0;    92.39;2022011108:00;eor
       5404;2022011108:21;    1;   89.0;   17.0;   28.0;  30;    84.39;2022011109:00;eor
       5404;2022011109:21;    1;   98.0;   40.0;   45.0;  19;    77.78;2022011110:00;eor
       5404;2022011110:21;    1;  100.0;   60.0;   64.0;   0;    73.01;2022011111:00;eor
       5404;2022011111:21;    1;   90.0;   45.0;  132.0;  45;    70.49;2022011112:00;eor
       5404;2022011112:21;    1;   83.0;   24.0;  128.0;  60;    70.48;2022011113:00;eor
       5404;2022011113:21;    1;   83.0;   25.0;   96.0;  58;    72.99;2022011114:00;eor
       5404;2022011114:21;    1;   96.0;   25.0;   57.0;  48;    77.75;2022011115:00;eor
       5404;2022011115:21;    1;  110.0;    9.0;    9.0;   0;    84.35;2022011116:00;eor
       5404;2022011116:21;    1;   94.0;    1.0;    1.0;   0;    92.34;2022011117:00;eor
       5404;2022011117:21;    1;   80.0;    0.0;    0.0;   0;   101.32;2022011118:00;eor
       5404;2022011118:21;    1;   79.0;    0.0;    0.0;   0;   110.93;2022011119:00;eor
       5404;2022011119:21;    1;   79.0;    0.0;    0.0;   0;   120.84;2022011120:00;eor
       5404;2022011120:21;    1;   79.0;    0.0;    0.0;   0;   130.70;2022011121:00;eor
       5404;2022011121:21;    1;   86.0;    0.0;    0.0;   0;   139.98;2022011122:00;eor
       5404;2022011122:21;    1;   79.0;    0.0;    0.0;   0;   147.82;2022011123:00;eor
       5404;2022011123:21;    1;   78.0;    0.0;    0.0;   0;   152.62;2022011200:00;eor
       5404;2022011200:21;    1;   82.0;    0.0;    0.0;   0;   152.61;2022011201:00;eor
       5404;2022011201:21;    1;   92.0;    0.0;    0.0;   0;   147.80;2022011202:00;eor
       5404;2022011202:21;    1;   92.0;    0.0;    0.0;   0;   139.96;2022011203:00;eor
       5404;2022011203:21;    1;   96.0;    0.0;    0.0;   0;   130.67;2022011204:00;eor
       5404;2022011204:21;    1;   90.0;    0.0;    0.0;   0;   120.80;2022011205:00;eor
       5404;2022011205:21;    1;   84.0;    0.0;    0.0;   0;   110.88;2022011206:00;eor
       5404;2022011206:21;    1;   -999;    0.0;    0.0;   0;   101.26;2022011207:00;eor
       5404;2022011207:21;    1;  102.0;    1.0;    1.0;   0;    92.27;2022011208:00;eor
       5404;2022011208:21;    1;  107.0;    6.0;    6.0;   0;    84.26;2022011209:00;eor
       5404;2022011209:21;    1;  107.0;   14.0;   15.0;   0;    77.64;2022011210:00;eor
       5404;2022011210:21;    1;  107.0;   26.0;   26.0;   0;    72.86;2022011211:00;eor
       5404;2022011211:21;    1;  107.0;   28.0;   28.0;   0;    70.33;2022011212:00;eor
       5404;2022011212:21;    1;  108.0;   26.0;   26.0;   0;    70.32;2022011213:00;eor
       5404;2022011213:21;    1;  108.0;   17.0;   17.0;   0;    72.84;2022011214:00;eor
       5404;2022011214:21;    1;  107.0;   14.0;   14.0;   0;    77.61;2022011215:00;eor
       5404;2022011215:21;    1;  107.0;    5.0;    6.0;   0;    84.21;2022011216:00;eor
       5404;2022011216:21;    1;  107.0;    1.0;    1.0;   0;    92.22;2022011217:00;eor
       5404;2022011217:21;    1;  100.0;    0.0;    0.0;   0;   101.20;2022011218:00;eor
       5404;2022011218:21;    1;  103.0;    0.0;    0.0;   0;   110.82;2022011219:00;eor
       5404;2022011219:21;    1;  106.0;    0.0;    0.0;   0;   120.73;2022011220:00;eor
       5404;2022011220:21;    1;  103.0;    0.0;    0.0;   0;   130.58;2022011221:00;eor
       5404;2022011221:21;    1;  100.0;    0.0;    0.0;   0;   139.86;2022011222:00;eor
       5404;2022011222:21;    1;   89.0;    0.0;    0.0;   0;   147.67;2022011223:00;eor
       5404;2022011223:21;    1;   81.0;    0.0;    0.0;   0;   152.46;2022011300:00;eor
       5404;2022011300:21;    1;   87.0;    0.0;    0.0;   0;   152.45;2022011301:00;eor
       5404;2022011301:21;    1;   94.0;    0.0;    0.0;   0;   147.66;2022011302:00;eor
       5404;2022011302:21;    1;  105.0;    0.0;    0.0;   0;   139.83;2022011303:00;eor
       5404;2022011303:21;    1;  106.0;    0.0;    0.0;   0;   130.55;2022011304:00;eor
       5404;2022011304:21;    1;  107.0;    0.0;    0.0;   0;   120.69;2022011305:00;eor
       5404;2022011305:21;    1;  107.0;    0.0;    0.0;   0;   110.76;2022011306:00;eor
       5404;2022011306:21;    1;  107.0;    0.0;    0.0;   0;   101.14;2022011307:00;eor
       5404;2022011307:21;    1;  107.0;    1.0;    1.0;   0;    92.13;2022011308:00;eor
