gCO2/kwh;Date;Time
390.366559;09.10.2022;19:45:00
376.6429696;09.10.2022;20:00:00
368.4928332;09.10.2022;20:15:00
363.9884908;09.10.2022;20:30:00
349.9607035;09.10.2022;20:45:00
341.0843872;09.10.2022;21:00:00
332.3803393;09.10.2022;21:15:00
322.9710651;09.10.2022;21:30:00
324.0912766;09.10.2022;21:45:00
329.5436775;09.10.2022;22:00:00
335.7163328;09.10.2022;22:15:00
331.9305572;09.10.2022;22:30:00
327.5963145;09.10.2022;22:45:00
318.6487049;09.10.2022;23:00:00
313.3889932;09.10.2022;23:15:00
310.5817502;09.10.2022;23:30:00
305.5184898;09.10.2022;23:45:00
293.0429947;10.10.2022;00:00:00
287.1832384;10.10.2022;00:15:00
286.0268056;10.10.2022;00:30:00
288.1691342;10.10.2022;00:45:00
294.7860136;10.10.2022;01:00:00
297.3844109;10.10.2022;01:15:00
299.8122118;10.10.2022;01:30:00
300.0157634;10.10.2022;01:45:00
297.3527;10.10.2022;02:00:00
298.1611847;10.10.2022;02:15:00
299.9681072;10.10.2022;02:30:00
299.6065921;10.10.2022;02:45:00
303.856952;10.10.2022;03:00:00
305.2032283;10.10.2022;03:15:00
310.2751226;10.10.2022;03:30:00
317.4545037;10.10.2022;03:45:00
318.4862621;10.10.2022;04:00:00
323.0796565;10.10.2022;04:15:00
330.2534076;10.10.2022;04:30:00
334.9184625;10.10.2022;04:45:00
342.0810693;10.10.2022;05:00:00
344.0869721;10.10.2022;05:15:00
355.3871297;10.10.2022;05:30:00
370.3604702;10.10.2022;05:45:00
383.8940934;10.10.2022;06:00:00
401.5040688;10.10.2022;06:15:00
402.3740488;10.10.2022;06:30:00
400.351546;10.10.2022;06:45:00
400.0769401;10.10.2022;07:00:00
394.9878835;10.10.2022;07:15:00
389.420486;10.10.2022;07:30:00
387.5883568;10.10.2022;07:45:00
384.6268113;10.10.2022;08:00:00
384.7480577;10.10.2022;08:15:00
389.4407524;10.10.2022;08:30:00
389.6832737;10.10.2022;08:45:00
378.2411278;10.10.2022;09:00:00
379.1743196;10.10.2022;09:15:00
380.5156471;10.10.2022;09:30:00
380.6040554;10.10.2022;09:45:00
372.1804241;10.10.2022;10:00:00
371.4912353;10.10.2022;10:15:00
371.3007919;10.10.2022;10:30:00
369.1192954;10.10.2022;10:45:00
362.5314084;10.10.2022;11:00:00
360.8926662;10.10.2022;11:15:00
355.1574734;10.10.2022;11:30:00
346.6887821;10.10.2022;11:45:00
334.2461958;10.10.2022;12:00:00
327.1217035;10.10.2022;12:15:00
319.2506909;10.10.2022;12:30:00
318.5557443;10.10.2022;12:45:00
319.1234505;10.10.2022;13:00:00
316.9117051;10.10.2022;13:15:00
318.4000212;10.10.2022;13:30:00
313.2732363;10.10.2022;13:45:00
312.3911162;10.10.2022;14:00:00
317.2232431;10.10.2022;14:15:00
320.0618349;10.10.2022;14:30:00
324.0235543;10.10.2022;14:45:00
333.7003651;10.10.2022;15:00:00
342.3010581;10.10.2022;15:15:00
350.398582;10.10.2022;15:30:00
359.2395154;10.10.2022;15:45:00
371.3422898;10.10.2022;16:00:00
381.9810721;10.10.2022;16:15:00
391.9178469;10.10.2022;16:30:00
397.8297312;10.10.2022;16:45:00
411.1474882;10.10.2022;17:00:00
413.4901778;10.10.2022;17:15:00
412.6074464;10.10.2022;17:30:00
405.4447981;10.10.2022;17:45:00
412.3425189;10.10.2022;18:00:00
407.9434858;10.10.2022;18:15:00
405.4355205;10.10.2022;18:30:00
408.2702022;10.10.2022;18:45:00
407.559897;10.10.2022;19:00:00
409.2733196;10.10.2022;19:15:00
416.1553971;10.10.2022;19:30:00
420.2452479;10.10.2022;19:45:00
416.8452701;10.10.2022;20:00:00
420.0536224;10.10.2022;20:15:00
430.1703963;10.10.2022;20:30:00
430.4566453;10.10.2022;20:45:00
416.5415674;10.10.2022;21:00:00
416.1903177;10.10.2022;21:15:00
420.5176708;10.10.2022;21:30:00
414.2263395;10.10.2022;21:45:00
415.5753281;10.10.2022;22:00:00
421.7699143;10.10.2022;22:15:00
421.8183235;10.10.2022;22:30:00
416.1626273;10.10.2022;22:45:00
418.7770977;10.10.2022;23:00:00
420.5457754;10.10.2022;23:15:00
416.7611347;10.10.2022;23:30:00
415.49288;10.10.2022;23:45:00
402.46235;11.10.2022;00:00:00
400.3407546;11.10.2022;00:15:00
394.5715135;11.10.2022;00:30:00
390.6627078;11.10.2022;00:45:00
381.4935198;11.10.2022;01:00:00
383.5530361;11.10.2022;01:15:00
388.1502241;11.10.2022;01:30:00
390.9642868;11.10.2022;01:45:00
392.0296831;11.10.2022;02:00:00
397.7419083;11.10.2022;02:15:00
400.7153579;11.10.2022;02:30:00
401.582441;11.10.2022;02:45:00
400.1663994;11.10.2022;03:00:00
403.3508131;11.10.2022;03:15:00
404.3367514;11.10.2022;03:30:00
404.5643178;11.10.2022;03:45:00
402.1861669;11.10.2022;04:00:00
408.9379096;11.10.2022;04:15:00
412.6407232;11.10.2022;04:30:00
421.0487338;11.10.2022;04:45:00
437.7985065;11.10.2022;05:00:00
450.9072141;11.10.2022;05:15:00
460.3106066;11.10.2022;05:30:00
464.7642764;11.10.2022;05:45:00
473.4549959;11.10.2022;06:00:00
476.9662531;11.10.2022;06:15:00
478.8144319;11.10.2022;06:30:00
479.6684848;11.10.2022;06:45:00
473.8396676;11.10.2022;07:00:00
472.1655;11.10.2022;07:15:00
467.4321944;11.10.2022;07:30:00
466.0369345;11.10.2022;07:45:00
455.6263574;11.10.2022;08:00:00
454.677226;11.10.2022;08:15:00
458.1466832;11.10.2022;08:30:00
463.6802019;11.10.2022;08:45:00
449.2586485;11.10.2022;09:00:00
448.7073504;11.10.2022;09:15:00
450.9874821;11.10.2022;09:30:00
450.8547726;11.10.2022;09:45:00
447.9892112;11.10.2022;10:00:00
439.1004983;11.10.2022;10:15:00
431.812791;11.10.2022;10:30:00
426.4191577;11.10.2022;10:45:00
419.5288679;11.10.2022;11:00:00
415.8604309;11.10.2022;11:15:00
404.7130813;11.10.2022;11:30:00
396.9137647;11.10.2022;11:45:00
394.4395987;11.10.2022;12:00:00
388.5911251;11.10.2022;12:15:00
380.1993198;11.10.2022;12:30:00
375.1768646;11.10.2022;12:45:00
370.334182;11.10.2022;13:00:00
372.1821922;11.10.2022;13:15:00
374.7068492;11.10.2022;13:30:00
377.283906;11.10.2022;13:45:00
383.4911245;11.10.2022;14:00:00
389.9391951;11.10.2022;14:15:00
399.7233456;11.10.2022;14:30:00
407.6643095;11.10.2022;14:45:00
416.6152775;11.10.2022;15:00:00
425.7126041;11.10.2022;15:15:00
434.9126637;11.10.2022;15:30:00
441.9616678;11.10.2022;15:45:00
459.5947818;11.10.2022;16:00:00
475.8700834;11.10.2022;16:15:00
489.8697163;11.10.2022;16:30:00
502.750059;11.10.2022;16:45:00
518.0883122;11.10.2022;17:00:00
529.7311776;11.10.2022;17:15:00
537.1998427;11.10.2022;17:30:00
539.6218136;11.10.2022;17:45:00
542.3525573;11.10.2022;18:00:00
536.5061097;11.10.2022;18:15:00
532.9333089;11.10.2022;18:30:00
527.5324242;11.10.2022;18:45:00
525.0320813;11.10.2022;19:00:00
524.4265738;11.10.2022;19:15:00
524.4653682;11.10.2022;19:30:00
525.5161762;11.10.2022;19:45:00
524.6825991;11.10.2022;20:00:00
526.9224138;11.10.2022;20:15:00
536.8033416;11.10.2022;20:30:00
545.3690519;11.10.2022;20:45:00
541.1099959;11.10.2022;21:00:00
552.2722215;11.10.2022;21:15:00
562.0932811;11.10.2022;21:30:00
572.7695679;11.10.2022;21:45:00
559.2411653;11.10.2022;22:00:00
568.7378728;11.10.2022;22:15:00
572.7714959;11.10.2022;22:30:00
575.3806163;11.10.2022;22:45:00
573.4314685;11.10.2022;23:00:00
581.7490292;11.10.2022;23:15:00
582.7987461;11.10.2022;23:30:00
584.9306186;11.10.2022;23:45:00
578.4918906;12.10.2022;00:00:00
578.1616656;12.10.2022;00:15:00
569.0662216;12.10.2022;00:30:00
562.3629018;12.10.2022;00:45:00
552.3426985;12.10.2022;01:00:00
542.4616373;12.10.2022;01:15:00
541.7969597;12.10.2022;01:30:00
541.1237371;12.10.2022;01:45:00
536.6500564;12.10.2022;02:00:00
535.1300635;12.10.2022;02:15:00
532.8532912;12.10.2022;02:30:00
546.0595133;12.10.2022;02:45:00
522.7576829;12.10.2022;03:00:00
539.6393014;12.10.2022;03:15:00
533.4943962;12.10.2022;03:30:00
535.3315004;12.10.2022;03:45:00
530.1012071;12.10.2022;04:00:00
541.2823561;12.10.2022;04:15:00
538.8957954;12.10.2022;04:30:00
545.422604;12.10.2022;04:45:00
558.4524083;12.10.2022;05:00:00
564.9058523;12.10.2022;05:15:00
571.1831553;12.10.2022;05:30:00
571.769639;12.10.2022;05:45:00
577.8770774;12.10.2022;06:00:00
574.041211;12.10.2022;06:15:00
559.7324511;12.10.2022;06:30:00
539.7143675;12.10.2022;06:45:00
529.612145;12.10.2022;07:00:00
520.7696594;12.10.2022;07:15:00
519.721264;12.10.2022;07:30:00
518.3273067;12.10.2022;07:45:00
519.7527233;12.10.2022;08:00:00
515.9678375;12.10.2022;08:15:00
506.32327;12.10.2022;08:30:00
505.2177631;12.10.2022;08:45:00
491.3557829;12.10.2022;09:00:00
487.2497192;12.10.2022;09:15:00
484.3512442;12.10.2022;09:30:00
473.7045871;12.10.2022;09:45:00
454.6404799;12.10.2022;10:00:00
451.8553217;12.10.2022;10:15:00
443.5820752;12.10.2022;10:30:00
439.1121835;12.10.2022;10:45:00
433.824223;12.10.2022;11:00:00
429.1868814;12.10.2022;11:15:00
424.2691131;12.10.2022;11:30:00
420.0786666;12.10.2022;11:45:00
412.5874465;12.10.2022;12:00:00
409.2081204;12.10.2022;12:15:00
405.0745463;12.10.2022;12:30:00
402.2806956;12.10.2022;12:45:00
402.6651057;12.10.2022;13:00:00
402.2101364;12.10.2022;13:15:00
400.0277178;12.10.2022;13:30:00
399.4560715;12.10.2022;13:45:00
405.033975;12.10.2022;14:00:00
409.7951033;12.10.2022;14:15:00
413.4146139;12.10.2022;14:30:00
415.0199281;12.10.2022;14:45:00
420.0808351;12.10.2022;15:00:00
426.9444733;12.10.2022;15:15:00
438.0800572;12.10.2022;15:30:00
453.3265703;12.10.2022;15:45:00
462.8457856;12.10.2022;16:00:00
476.8939778;12.10.2022;16:15:00
489.6197032;12.10.2022;16:30:00
499.7474854;12.10.2022;16:45:00
513.9421357;12.10.2022;17:00:00
523.0946706;12.10.2022;17:15:00
525.0637848;12.10.2022;17:30:00
517.464063;12.10.2022;17:45:00
527.859191;12.10.2022;18:00:00
525.1210367;12.10.2022;18:15:00
515.8187355;12.10.2022;18:30:00
510.3607586;12.10.2022;18:45:00
504.8575218;12.10.2022;19:00:00
504.3497012;12.10.2022;19:15:00
506.6598566;12.10.2022;19:30:00
511.676726;12.10.2022;19:45:00
502.8339162;12.10.2022;20:00:00
505.9268786;12.10.2022;20:15:00
510.8580635;12.10.2022;20:30:00
519.0439835;12.10.2022;20:45:00
507.2734058;12.10.2022;21:00:00
514.6236957;12.10.2022;21:15:00
516.8545197;12.10.2022;21:30:00
510.889458;12.10.2022;21:45:00
503.3341983;12.10.2022;22:00:00
510.426029;12.10.2022;22:15:00
508.4292457;12.10.2022;22:30:00
504.4315382;12.10.2022;22:45:00
503.9873614;12.10.2022;23:00:00
503.9508441;12.10.2022;23:15:00
501.1106688;12.10.2022;23:30:00
497.9963862;12.10.2022;23:45:00
494.5282802;13.10.2022;00:00:00
491.7956352;13.10.2022;00:15:00
479.3270691;13.10.2022;00:30:00
468.8384631;13.10.2022;00:45:00
457.8668896;13.10.2022;01:00:00
455.1042677;13.10.2022;01:15:00
453.3484437;13.10.2022;01:30:00
454.366498;13.10.2022;01:45:00
456.8689088;13.10.2022;02:00:00
457.0742421;13.10.2022;02:15:00
459.7208684;13.10.2022;02:30:00
463.1718275;13.10.2022;02:45:00
466.1423199;13.10.2022;03:00:00
469.0489231;13.10.2022;03:15:00
471.1728052;13.10.2022;03:30:00
473.8459852;13.10.2022;03:45:00
477.4994622;13.10.2022;04:00:00
478.552296;13.10.2022;04:15:00
480.6335685;13.10.2022;04:30:00
488.2990538;13.10.2022;04:45:00
495.9493105;13.10.2022;05:00:00
504.6854587;13.10.2022;05:15:00
506.288978;13.10.2022;05:30:00
500.4319752;13.10.2022;05:45:00
505.3719393;13.10.2022;06:00:00
508.4710264;13.10.2022;06:15:00
495.3903314;13.10.2022;06:30:00
485.6019426;13.10.2022;06:45:00
484.2116073;13.10.2022;07:00:00
478.187376;13.10.2022;07:15:00
475.0415782;13.10.2022;07:30:00
474.7192637;13.10.2022;07:45:00
461.8180585;13.10.2022;08:00:00
458.9307819;13.10.2022;08:15:00
457.8871683;13.10.2022;08:30:00
459.213012;13.10.2022;08:45:00
456.2019708;13.10.2022;09:00:00
456.304466;13.10.2022;09:15:00
464.143725;13.10.2022;09:30:00
463.4012375;13.10.2022;09:45:00
457.6255695;13.10.2022;10:00:00
457.4499057;13.10.2022;10:15:00
457.0272637;13.10.2022;10:30:00
460.6577603;13.10.2022;10:45:00
460.9663202;13.10.2022;11:00:00
460.9223297;13.10.2022;11:15:00
460.685938;13.10.2022;11:30:00
459.1286595;13.10.2022;11:45:00
458.051603;13.10.2022;12:00:00
456.7507541;13.10.2022;12:15:00
454.0675511;13.10.2022;12:30:00
450.6591717;13.10.2022;12:45:00
449.8048561;13.10.2022;13:00:00
451.4606636;13.10.2022;13:15:00
453.5926513;13.10.2022;13:30:00
454.2979364;13.10.2022;13:45:00
455.9549908;13.10.2022;14:00:00
464.4324249;13.10.2022;14:15:00
468.7288592;13.10.2022;14:30:00
472.4557506;13.10.2022;14:45:00
479.2246143;13.10.2022;15:00:00
489.1845645;13.10.2022;15:15:00
494.8362886;13.10.2022;15:30:00
497.4838886;13.10.2022;15:45:00
503.3934629;13.10.2022;16:00:00
514.7209911;13.10.2022;16:15:00
516.3709915;13.10.2022;16:30:00
517.1090115;13.10.2022;16:45:00
530.0139148;13.10.2022;17:00:00
528.4517497;13.10.2022;17:15:00
525.0495153;13.10.2022;17:30:00
521.8293039;13.10.2022;17:45:00
514.2982193;13.10.2022;18:00:00
512.4497213;13.10.2022;18:15:00
504.9011638;13.10.2022;18:30:00
499.7305926;13.10.2022;18:45:00
506.2446927;13.10.2022;19:00:00
507.5037449;13.10.2022;19:15:00
509.7931042;13.10.2022;19:30:00
514.9553678;13.10.2022;19:45:00
519.3033794;13.10.2022;20:00:00
523.6395554;13.10.2022;20:15:00
532.9667253;13.10.2022;20:30:00
533.607043;13.10.2022;20:45:00
522.0596424;13.10.2022;21:00:00
528.2746043;13.10.2022;21:15:00
532.5680862;13.10.2022;21:30:00
533.9751541;13.10.2022;21:45:00
526.5521441;13.10.2022;22:00:00
533.8873647;13.10.2022;22:15:00
535.3418066;13.10.2022;22:30:00
535.4761991;13.10.2022;22:45:00
536.0798373;13.10.2022;23:00:00
539.048653;13.10.2022;23:15:00
539.6911094;13.10.2022;23:30:00
535.0094559;13.10.2022;23:45:00
529.6853543;14.10.2022;00:00:00
530.3892309;14.10.2022;00:15:00
530.3957256;14.10.2022;00:30:00
527.3235241;14.10.2022;00:45:00
525.8333818;14.10.2022;01:00:00
512.9688028;14.10.2022;01:15:00
514.0923622;14.10.2022;01:30:00
514.7698512;14.10.2022;01:45:00
510.7186922;14.10.2022;02:00:00
509.6374146;14.10.2022;02:15:00
511.5955641;14.10.2022;02:30:00
510.7557397;14.10.2022;02:45:00
503.7897359;14.10.2022;03:00:00
505.5327997;14.10.2022;03:15:00
509.373539;14.10.2022;03:30:00
509.9265327;14.10.2022;03:45:00
506.5057261;14.10.2022;04:00:00
506.7254384;14.10.2022;04:15:00
512.5801893;14.10.2022;04:30:00
516.2486713;14.10.2022;04:45:00
525.1711815;14.10.2022;05:00:00
526.348891;14.10.2022;05:15:00
530.8718455;14.10.2022;05:30:00
528.9904279;14.10.2022;05:45:00
545.3057637;14.10.2022;06:00:00
554.5761023;14.10.2022;06:15:00
549.9809532;14.10.2022;06:30:00
532.3845071;14.10.2022;06:45:00
519.1564254;14.10.2022;07:00:00
508.0079835;14.10.2022;07:15:00
504.2450876;14.10.2022;07:30:00
504.1099959;14.10.2022;07:45:00
497.4127926;14.10.2022;08:00:00
492.3764702;14.10.2022;08:15:00
488.5140978;14.10.2022;08:30:00
485.4966944;14.10.2022;08:45:00
476.4226993;14.10.2022;09:00:00
474.694853;14.10.2022;09:15:00
473.3410634;14.10.2022;09:30:00
472.9406509;14.10.2022;09:45:00
471.1037196;14.10.2022;10:00:00
472.8995112;14.10.2022;10:15:00
473.8934998;14.10.2022;10:30:00
472.5831695;14.10.2022;10:45:00
458.7860744;14.10.2022;11:00:00
457.4215716;14.10.2022;11:15:00
456.0788136;14.10.2022;11:30:00
453.7261876;14.10.2022;11:45:00
446.9347023;14.10.2022;12:00:00
451.111414;14.10.2022;12:15:00
451.85691;14.10.2022;12:30:00
451.2433563;14.10.2022;12:45:00
451.5252423;14.10.2022;13:00:00
455.4421506;14.10.2022;13:15:00
459.2123554;14.10.2022;13:30:00
459.3598734;14.10.2022;13:45:00
458.1805588;14.10.2022;14:00:00
460.4832933;14.10.2022;14:15:00
462.8619689;14.10.2022;14:30:00
470.1973542;14.10.2022;14:45:00
477.3072207;14.10.2022;15:00:00
484.0055675;14.10.2022;15:15:00
489.6252991;14.10.2022;15:30:00
493.1960048;14.10.2022;15:45:00
503.580003;14.10.2022;16:00:00
507.2791889;14.10.2022;16:15:00
508.1820914;14.10.2022;16:30:00
507.0426207;14.10.2022;16:45:00
521.4942432;14.10.2022;17:00:00
519.1994006;14.10.2022;17:15:00
513.7149972;14.10.2022;17:30:00
506.4924257;14.10.2022;17:45:00
508.4044078;14.10.2022;18:00:00
505.8016654;14.10.2022;18:15:00
492.4010982;14.10.2022;18:30:00
489.3754342;14.10.2022;18:45:00
474.6706153;14.10.2022;19:00:00
475.5540456;14.10.2022;19:15:00
482.4750531;14.10.2022;19:30:00
490.8456292;14.10.2022;19:45:00
493.9991151;14.10.2022;20:00:00
496.3794841;14.10.2022;20:15:00
495.1139589;14.10.2022;20:30:00
494.5953897;14.10.2022;20:45:00
496.5650628;14.10.2022;21:00:00
492.7867476;14.10.2022;21:15:00
493.3437765;14.10.2022;21:30:00
491.9105292;14.10.2022;21:45:00
490.8712042;14.10.2022;22:00:00
487.1702788;14.10.2022;22:15:00
484.9529256;14.10.2022;22:30:00
480.2332255;14.10.2022;22:45:00
486.8484535;14.10.2022;23:00:00
482.2440232;14.10.2022;23:15:00
477.544304;14.10.2022;23:30:00
470.0137704;14.10.2022;23:45:00
470.3426635;15.10.2022;00:00:00
466.6605733;15.10.2022;00:15:00
462.8624119;15.10.2022;00:30:00
454.3557808;15.10.2022;00:45:00
450.5305393;15.10.2022;01:00:00
451.2758707;15.10.2022;01:15:00
447.3761968;15.10.2022;01:30:00
447.7221104;15.10.2022;01:45:00
448.1402287;15.10.2022;02:00:00
443.8212277;15.10.2022;02:15:00
442.2471645;15.10.2022;02:30:00
445.1027933;15.10.2022;02:45:00
430.0438526;15.10.2022;03:00:00
430.0082692;15.10.2022;03:15:00
436.5528441;15.10.2022;03:30:00
442.0255215;15.10.2022;03:45:00
440.8808053;15.10.2022;04:00:00
447.3507503;15.10.2022;04:15:00
452.3006081;15.10.2022;04:30:00
460.4969475;15.10.2022;04:45:00
469.701114;15.10.2022;05:00:00
475.1635211;15.10.2022;05:15:00
478.0814104;15.10.2022;05:30:00
484.2419704;15.10.2022;05:45:00
489.3494553;15.10.2022;06:00:00
494.6942983;15.10.2022;06:15:00
495.4040464;15.10.2022;06:30:00
496.9202219;15.10.2022;06:45:00
495.400679;15.10.2022;07:00:00
494.2345063;15.10.2022;07:15:00
492.159266;15.10.2022;07:30:00
483.6625198;15.10.2022;07:45:00
487.5032752;15.10.2022;08:00:00
481.9434453;15.10.2022;08:15:00
472.7645395;15.10.2022;08:30:00
469.61419;15.10.2022;08:45:00
459.1493228;15.10.2022;09:00:00
453.7052089;15.10.2022;09:15:00
448.1749013;15.10.2022;09:30:00
446.4299959;15.10.2022;09:45:00
426.3734391;15.10.2022;10:00:00
418.0142553;15.10.2022;10:15:00
410.4968012;15.10.2022;10:30:00
403.0689509;15.10.2022;10:45:00
389.0977679;15.10.2022;11:00:00
386.4848629;15.10.2022;11:15:00
374.3422037;15.10.2022;11:30:00
362.5594604;15.10.2022;11:45:00
342.1200128;15.10.2022;12:00:00
335.7672187;15.10.2022;12:15:00
330.0333444;15.10.2022;12:30:00
320.3185464;15.10.2022;12:45:00
316.6021077;15.10.2022;13:00:00
311.2837621;15.10.2022;13:15:00
309.102534;15.10.2022;13:30:00
306.2503812;15.10.2022;13:45:00
308.3990089;15.10.2022;14:00:00
308.8051877;15.10.2022;14:15:00
303.7316817;15.10.2022;14:30:00
307.259896;15.10.2022;14:45:00
303.9281865;15.10.2022;15:00:00
306.6258209;15.10.2022;15:15:00
312.4311155;15.10.2022;15:30:00
323.2338711;15.10.2022;15:45:00
324.9760974;15.10.2022;16:00:00
334.7268056;15.10.2022;16:15:00
348.0053487;15.10.2022;16:30:00
355.6976255;15.10.2022;16:45:00
368.6129462;15.10.2022;17:00:00
380.6394728;15.10.2022;17:15:00
379.8956777;15.10.2022;17:30:00
374.0272605;15.10.2022;17:45:00
382.6524267;15.10.2022;18:00:00
382.5193803;15.10.2022;18:15:00
375.2746146;15.10.2022;18:30:00
371.718805;15.10.2022;18:45:00
357.5650581;15.10.2022;19:00:00
358.7304282;15.10.2022;19:15:00
361.3693355;15.10.2022;19:30:00
363.3865139;15.10.2022;19:45:00
353.994663;15.10.2022;20:00:00
351.0123336;15.10.2022;20:15:00
344.6320789;15.10.2022;20:30:00
342.5253608;15.10.2022;20:45:00
340.042443;15.10.2022;21:00:00
340.6342512;15.10.2022;21:15:00
340.5048531;15.10.2022;21:30:00
338.2904781;15.10.2022;21:45:00
344.7232691;15.10.2022;22:00:00
343.7603814;15.10.2022;22:15:00
342.6274766;15.10.2022;22:30:00
338.9981939;15.10.2022;22:45:00
341.5948042;15.10.2022;23:00:00
343.0201882;15.10.2022;23:15:00
343.7579639;15.10.2022;23:30:00
338.1425017;15.10.2022;23:45:00
324.1660994;16.10.2022;00:00:00
322.2465153;16.10.2022;00:15:00
317.0169263;16.10.2022;00:30:00
308.9163108;16.10.2022;00:45:00
302.0137044;16.10.2022;01:00:00
299.781231;16.10.2022;01:15:00
293.4588209;16.10.2022;01:30:00
290.2316307;16.10.2022;01:45:00
285.6724243;16.10.2022;02:00:00
283.7380906;16.10.2022;02:15:00
286.8111829;16.10.2022;02:30:00
288.5918858;16.10.2022;02:45:00
291.2522853;16.10.2022;03:00:00
289.6760793;16.10.2022;03:15:00
290.331252;16.10.2022;03:30:00
294.3748483;16.10.2022;03:45:00
307.485825;16.10.2022;04:00:00
308.5084772;16.10.2022;04:15:00
308.2664656;16.10.2022;04:30:00
310.7147623;16.10.2022;04:45:00
318.6630885;16.10.2022;05:00:00
316.6305381;16.10.2022;05:15:00
317.2267779;16.10.2022;05:30:00
315.2236983;16.10.2022;05:45:00
303.9602677;16.10.2022;06:00:00
302.6156159;16.10.2022;06:15:00
303.966348;16.10.2022;06:30:00
303.8750303;16.10.2022;06:45:00
312.4965339;16.10.2022;07:00:00
318.76797;16.10.2022;07:15:00
325.1083332;16.10.2022;07:30:00
321.3850797;16.10.2022;07:45:00
324.2793174;16.10.2022;08:00:00
318.148176;16.10.2022;08:15:00
312.8718962;16.10.2022;08:30:00
313.9048755;16.10.2022;08:45:00
317.4893644;16.10.2022;09:00:00
312.7890783;16.10.2022;09:15:00
302.2165528;16.10.2022;09:30:00
292.1327121;16.10.2022;09:45:00
286.4093227;16.10.2022;10:00:00
275.8703362;16.10.2022;10:15:00
262.7550496;16.10.2022;10:30:00
251.2241325;16.10.2022;10:45:00
240.0032216;16.10.2022;11:00:00
231.9717238;16.10.2022;11:15:00
224.3315924;16.10.2022;11:30:00
220.9968837;16.10.2022;11:45:00
215.6893482;16.10.2022;12:00:00
211.1457083;16.10.2022;12:15:00
212.0288732;16.10.2022;12:30:00
215.4583413;16.10.2022;12:45:00
215.5068354;16.10.2022;13:00:00
217.7638001;16.10.2022;13:15:00
217.3057763;16.10.2022;13:30:00
217.7467639;16.10.2022;13:45:00
218.3256285;16.10.2022;14:00:00
219.4487284;16.10.2022;14:15:00
222.0973149;16.10.2022;14:30:00
222.4503071;16.10.2022;14:45:00
225.7727489;16.10.2022;15:00:00
233.1951425;16.10.2022;15:15:00
240.2422531;16.10.2022;15:30:00
261.631963;16.10.2022;15:45:00
284.8280072;16.10.2022;16:00:00
316.9733235;16.10.2022;16:15:00
351.4417243;16.10.2022;16:30:00
373.1851829;16.10.2022;16:45:00
384.9812954;16.10.2022;17:00:00
411.2400644;16.10.2022;17:15:00
410.8510776;16.10.2022;17:30:00
405.7721902;16.10.2022;17:45:00
426.1123323;16.10.2022;18:00:00
419.732038;16.10.2022;18:15:00
418.364204;16.10.2022;18:30:00
418.8555919;16.10.2022;18:45:00
420.5997339;16.10.2022;19:00:00
428.2530928;16.10.2022;19:15:00
431.8527891;16.10.2022;19:30:00
436.1942611;16.10.2022;19:45:00
436.2195198;16.10.2022;20:00:00
445.8240124;16.10.2022;20:15:00
449.9328385;16.10.2022;20:30:00
457.6262794;16.10.2022;20:45:00
474.871368;16.10.2022;21:00:00
477.7724882;16.10.2022;21:15:00
488.298998;16.10.2022;21:30:00
485.338853;16.10.2022;21:45:00
483.6271331;16.10.2022;22:00:00
487.8511062;16.10.2022;22:15:00
494.9664623;16.10.2022;22:30:00
495.9077144;16.10.2022;22:45:00
490.2890057;16.10.2022;23:00:00
497.338274;16.10.2022;23:15:00
493.5256549;16.10.2022;23:30:00
482.1073792;16.10.2022;23:45:00
465.7412707;17.10.2022;00:00:00
462.9240565;17.10.2022;00:15:00
447.4330991;17.10.2022;00:30:00
436.7948418;17.10.2022;00:45:00
438.1329509;17.10.2022;01:00:00
429.6991236;17.10.2022;01:15:00
418.2398211;17.10.2022;01:30:00
408.9383877;17.10.2022;01:45:00
408.3419819;17.10.2022;02:00:00
400.8004981;17.10.2022;02:15:00
394.4712878;17.10.2022;02:30:00
387.1567814;17.10.2022;02:45:00
386.6589115;17.10.2022;03:00:00
378.6678044;17.10.2022;03:15:00
372.9614622;17.10.2022;03:30:00
372.0654448;17.10.2022;03:45:00
368.9556049;17.10.2022;04:00:00
361.8549;17.10.2022;04:15:00
355.7984392;17.10.2022;04:30:00
352.3551827;17.10.2022;04:45:00
352.9961241;17.10.2022;05:00:00
352.9835896;17.10.2022;05:15:00
355.3981455;17.10.2022;05:30:00
363.7165024;17.10.2022;05:45:00
375.5221034;17.10.2022;06:00:00
383.1336151;17.10.2022;06:15:00
380.6065803;17.10.2022;06:30:00
377.1298061;17.10.2022;06:45:00
379.3354691;17.10.2022;07:00:00
375.2700864;17.10.2022;07:15:00
373.6999764;17.10.2022;07:30:00
371.6678817;17.10.2022;07:45:00
352.1511086;17.10.2022;08:00:00
355.850902;17.10.2022;08:15:00
354.0556194;17.10.2022;08:30:00
350.8718702;17.10.2022;08:45:00
343.1435527;17.10.2022;09:00:00
334.8443788;17.10.2022;09:15:00
330.8850156;17.10.2022;09:30:00
331.9769941;17.10.2022;09:45:00
326.4583359;17.10.2022;10:00:00
329.9720126;17.10.2022;10:15:00
328.1495783;17.10.2022;10:30:00
322.9287834;17.10.2022;10:45:00
318.0818362;17.10.2022;11:00:00
313.6851307;17.10.2022;11:15:00
310.8601498;17.10.2022;11:30:00
308.0711911;17.10.2022;11:45:00
299.7994874;17.10.2022;12:00:00
296.2704281;17.10.2022;12:15:00
